ticker;site;headline;date
GOOG;nytimes;Google Capital Ventures Into Public Companies With Care.;2016-06-29
GOOG;cnbc;Google cancels TGIF weekly all-hands meetings;2019-11-15
GOOG;theguardian;Google cancels staff meeting after Gamergate-style attack;2017-08-10
GOOG;wsj;Google Cancels Meeting on Diversity, Citing Safety;2017-08-10
GOOG;bloomberg;Google Canceled the Launch of a Robotic Arm After it;2016-10-06
GOOG;nytimes;Google C.E.O. Denies Allegations of Political Bias;2018-09-21
GOOG;bloomberg;Google Buys Tenor, a GIF Search Tool That Advertisers Love;2018-03-27
GOOG;bloomberg;Google Buys More Land in Europe for Data-Center;2018-06-14
GOOGL;cnbc;Google buys domain abcdefghijklmnopqrstuvwxyz.com;2015-10-08
GOOG;cnbc;Google buys CloudSimple, which helps run VMware;2019-11-18
GOOG;cnbc;Google buys 40 acres of farmland in Gilroy, California;2019-10-08
GOOG;bbc;Google buys .app web domain for $25m - BBC News;2015-02-27
AAPL;nytimes;Google Buying Apple? Sorry, That Was Just a Test;2017-10-10
GOOG;nytimes;Google Buying Apple? Sorry, That Was Just a Test;2017-10-10
GOOG;wsj;Google Builds China Workforce to Develop Artificial;2017-09-04
GOOG;cnbc;Google bug exposed the information of up to 500000 users;2018-10-08
GOOG;wsj;Google Brings in Chief for Self-Driving Cars;2015-09-13
GOOG;bloomberg;Google Brings Fake News Fact-Checking to Search Results;2017-04-07
GOOG;theguardian;Google braces for questions as more big-name firms pull;2017-03-19
GOOG;cnbc;Google botched Nest integration after buying it, say former;2018-02-09
GOOG;bbc;Google bosses expected to snub Senate;2018-09-04
GOOG;theguardian;Google boss warns of 'forgotten century' with email and;2015-02-13
GOOG;wsj;Google Boss Lands Bumper Pay Raise to Run Parent;2019-12-20
GOOGL;wsj;Google Boss Lands Bumper Pay Raise to Run Parent;2019-12-20
GOOG;bbc;Google boss becomes highest-paid in US;2016-02-09
GOOG;nytimes;Google Books: A Complex and Controversial Experiment;2015-10-28
GOOG;bloomberg;Google Blocks Privacy Push at the Group That Sets Web;2019-09-23
GOOG;theguardian;Google blocks Huawei access to Android updates after;2019-05-19
GOOG;bbc;Google blocks 'undeletable' app from Play store;2015-07-07
GOOG;bloomberg;Google Bets on Health: 'The Most You Can Lose Is All Your;2016-02-12
GOOG;wsj;Google Bends to European Pressure on Right to be;2016-02-11
GOOG;cnbc;Google bans political discussion on internal mailing lists;2019-08-23
GOOG;bbc;Google bans crypto-mining apps from Play Store;2018-07-27
GOOG;bbc;Google bans crypto-currency adverts;2018-03-14
GOOG;theguardian;Google bans bitcoin adverts in cryptocurrency crackdown;2018-03-14
GOOG;nytimes;Google Bans Bitcoin Advertisements in Policy Change;2018-03-14
GOOG;bloomberg;Google Backs Startup Working on Remote-Controlled;2018-03-28
GOOG;wsj;Google Backs Startup Oscar Health Insurance;2015-09-15
GOOG;theguardian;Google at 20: how two 'obnoxious' students changed;2018-09-24
AAPL;cnbc;Google Assistant just launched for the iPhone, watch out Siri;2017-05-17
GOOG;cnbc;Google Assistant just launched for the iPhone, watch out Siri;2017-05-17
AAPL;bloomberg;Google Assistant Goes Beyond the Pixel to Take on;2017-02-26
GOOG;bloomberg;Google Assistant Goes Beyond the Pixel to Take on;2017-02-26
AAPL;cnbc;Google Assistant for iPhone does what Siri can't;2017-05-17
GOOG;cnbc;Google Assistant for iPhone does what Siri can't;2017-05-17
GOOG;bbc;Google April Fool Gmail button sparks backlash;2016-04-01
GOOG;nytimes;Google Approved $45 Million Exit Package for Executive;2019-03-11
GOOG;bbc;Google appeals against huge EU anti-trust fine;2017-09-11
GOOG;theguardian;Google appeals against EU's €2.4bn fine over search;2017-09-11
GOOG;reuters;Google app store gets more oversight;2015-03-17
GOOG;bbc;Google apologises for Photos app's racist blunder;2015-07-01
GOOG;bbc;Google apologises after ads appear next to extremist content;2017-03-20
GOOG;cnbc;Google antitrust probe by state AGs expands into search,;2019-11-14
GOOG;nytimes;Google Antitrust Investigation Outlined by State Attorneys;2019-09-09
GOOG;nytimes;Google Announces Stock Buyback as Earnings Rise;2015-10-22
GOOG;bloomberg;Google Announces New Ride-Sharing Service, Waze;2016-09-01
GOOG;theguardian;Google announces first smartphone Pixel – as it happened;2016-10-04
AMZN;nytimes;Google and Walmart Partner With Eye on Amazon;2017-08-23
GOOG;bloomberg;Google and the U.S. Government Are Helping Orthodox;2016-08-11
GOOG;bbc;Google and PwC to establish joint base in Belfast;2015-11-24
GOOG;wsj;Google and Obama Administration Connect Over Cuba;2016-03-23
GOOG;bbc;Google and Mozilla move to stop Kazakhstan 'snooping';2019-08-21
GOOG;theguardian;Google and Microsoft have made a pact to protect;2016-05-02
MSFT;theguardian;Google and Microsoft have made a pact to protect;2016-05-02
GOOG;bbc;Google and Microsoft agree to lawsuit truce;2015-10-01
MSFT;bbc;Google and Microsoft agree to lawsuit truce;2015-10-01
GOOG;bbc;Google and Mastercard in credit card data deal;2018-08-31
GOOG;bloomberg;Google and Mastercard Cut a Secret Ad Deal to Track;2018-08-30
GOOG;theguardian;Google and GSK form venture to develop bioelectronic;2016-08-01
GOOG;nytimes;Google and Fidelity Put $1 Billion Into SpaceX;2015-01-20
GOOG;theguardian;Google and Fiat Chrysler team up for 'first of its kind' self;2016-05-03
GOOG;bbc;Google and Fiat Chrysler announce driverless cars deal;2016-05-03
GOOG;wsj;Google and Facebook Up the Fight Against Misinformation;2017-04-07
GOOG;theguardian;Google and Facebook to take 71% of UK online ad;2016-12-14
GOOG;nytimes;Google and Facebook Take Aim at Fake News Sites;2016-11-14
GOOG;cnbc;Google and Facebook take 20 percent of total global ad;2017-05-02
GOOG;bloomberg;Google and Facebook Lead Digital Ad Industry to Revenue;2016-04-21
GOOG;nytimes;Google and Facebook Help Nepal Earthquake Survivors;2015-04-27
GOOG;bloomberg;Google and Facebook Fret Over Anti-Prostitution Bill's Fallout;2017-09-15
GOOG;bbc;Google and Facebook duped in huge 'scam';2017-04-28
GOOG;cnbc;Google and Facebook digital ad marketshare growth: Pivotal;2017-12-20
GOOG;theguardian;Google and Facebook bring in one-fifth of global ad revenue;2017-05-01
GOOG;theguardian;Google and Cuba sign deal to store data on island's servers;2016-12-12
GOOG;wsj;Google and Cisco Strike Cloud Partnership;2017-10-25
GOOG;wsj;Google and China's Tencent Find Being Friends Has Benefits;2018-01-19
GOOG;theguardian;Google and Bing to deprecate piracy websites;2017-02-20
AAPL;nytimes;Google and Apple: the High-Tech Hippies of Silicon Valley;2016-03-28
GOOG;nytimes;Google and Apple: the High-Tech Hippies of Silicon Valley;2016-03-28
AAPL;bbc;Google and Apple remove alleged UAE spy app ToTok;2019-12-23
GOOG;bbc;Google and Apple in $415m 'non-poaching' settlement offer;2015-01-16
AMZN;bbc;Google and Amazon urged to follow Apple's 'anti-gay app;2018-12-24
AMZN;nytimes;Google and Amazon Are at the Center of a Storm Brewing;2019-06-02
GOOG;nytimes;Google and Amazon Are at the Center of a Storm Brewing;2019-06-02
GOOG;theguardian;Google alters search autocomplete to remove 'are Jews;2016-12-05
GOOG;bloomberg;Google Already Knows What You Did Next Summer;2018-11-01
GOOG;cnbc;Google Alphabet restructuring reaches third anniversary;2018-08-10
GOOGL;cnbc;Google Alphabet restructuring reaches third anniversary;2018-08-10
GOOGL;cnbc;Google Alphabet IPO anniversary growth since;2016-08-19
GOOG;theguardian;Google almost bought Tesla when it had just two weeks of;2015-04-21
TSLA;theguardian;Google almost bought Tesla when it had just two weeks of;2015-04-21
GOOG;wsj;Google Allo: Smart Enough For Your Chatting Needs?;2016-09-26
GOOG;wsj;Google Allo Review: Messaging and AI, With Limitations;2016-09-21
GOOG;theguardian;Google aims to kill passwords by the end of this year;2016-05-24
GOOG;bbc;Google AI wins second Go game against top player;2016-03-10
GOOG;bbc;Google AI to play live Go match against world champion;2016-02-05
GOOG;cnbc;Google AI research center to open in Ghana, Africa;2018-06-14
GOOG;bbc;Google AI polices newspaper comments;2017-06-14
GOOG;theguardian;Google AI in landmark victory over Go grandmaster;2016-01-27
GOOG;bloomberg;Google AI Could Help Predict When You Will Die;2018-06-18
GOOG;cnbc;Google AI chief Jeff Dean interview;2018-05-08
GOOG;theguardian;Google agrees to pay British authorities £130m in back taxes;2016-01-22
GOOG;bbc;Google agrees £130m UK tax deal with HMRC;2016-01-23
GOOG;cnbc;Google admits leaked private voice conversations;2019-07-11
GOOG;bbc;Google admits error over hidden microphone;2019-02-20
GOOG;wsj;Google Adds Tools to Attract More Corporate Customers;2019-08-08
GOOG;bbc;Google adds search results 'fact check' flag;2017-04-07
GOOG;bbc;Google adds $60bn to market value as shares hit new high;2015-07-17
GOOG;cnbc;Google ad scandal: How companies buy YouTube and;2017-03-24
GOOG;theguardian;Google ad controversy: what the row is all about;2017-03-17
GOOG;theguardian;Google acts against fake news on search engine;2017-04-25
GOOG;cnbc;Google acquisitions in spotlight 15 years after IPO;2019-08-19
GOOG;cnbc;Google acquires GIF keyboard Tenor;2018-03-27
GOOG;bbc;Google achieves AI 'breakthrough' by beating Go champion;2016-01-27
GOOG;theguardian;Google accused of spreading fake news;2017-03-06
GOOG;theguardian;Google accused of 'extreme' gender pay discrimination by;2017-04-07
GOOG;theguardian;Google accidentally reveals data on 'right to be forgotten;2015-07-14
GOOG;theguardian;Google abandons Berlin base after two years of resistance;2018-10-24
GOOG;wsj;Google Abandoning Plan for Berlin Campus to Develop;2018-10-24
GOOG;theguardian;Google a step closer to developing machines with human-;2015-05-21
GOOG;bloomberg;Google (GOOG) Buys NYC Building in Chelsea;2019-05-22
GOOG;theguardian;Google 'working on censored search engine' for China;2018-08-02
GOOG;bbc;Google 'uncovers Russian ad campaign linked to US;2017-10-09
GOOG;bbc;Google 'to end' Pentagon Artificial Intelligence project;2018-06-02
GOOG;bbc;Google 'stole my videos', says film-maker Philip Bloom;2018-05-23
GOOG;theguardian;Google 'segregates' women into lower-paying jobs, stifling;2017-09-14
GOOG;bbc;Google 'retaliating against harassment protest organisers';2019-04-23
AAPL;bbc;Google 'paid Apple $1bn in 2014 to keep search on iPhone';2016-01-22
GOOG;bbc;Google 'paid Apple $1bn in 2014 to keep search on iPhone';2016-01-22
GOOG;theguardian;Google 'must review its search rankings because of;2016-12-05
GOOG;theguardian;Google 'betrays patient trust' with DeepMind Health move;2018-11-14
GOOG;cnbc;Google 'ambient computing' puts its services everywhere;2019-10-15
GOOG;bbc;Google - powerful and responsible?;2017-11-20
GOOGL;cnbc;GOOGL: Alphabet Class A - Stock Price, Quote and News;2017-07-21
MSFT;theguardian;Goodbye, my friend – Chris (Simpsons artist) on the 'death;2017-07-25
AMZN;theguardian;Goodbye privacy, hello 'Alexa': Amazon Echo, the home;2015-11-21
AMZN;bbc;Good Omens: Christian group petition Netflix over Amazon;2019-06-21
GOOG;theguardian;Good luck in making Google reveal its algorithm;2016-11-13
AAPL;cnbc;Goldman wants to fix the Apple Card flaw that has users;2019-11-11
AAPL;bloomberg;Goldman Stumbles on Path to Main Street With Apple Card;2019-11-15
AAPL;cnbc;Goldman Sachs to reevaluate Apple Card credit limits after;2019-11-11
AAPL;nytimes;Goldman Sachs and Apple Plan to Offer a New Credit Card;2018-05-10
AAPL;cnbc;Goldman in talks with Apple to finance iPhone sales: WSJ;2018-02-07
GOOG;theguardian;Gmail Smart Compose: Google will now autocomplete;2018-05-10
GOOG;bloomberg;Gmail Hooked Us on Free Storage. Now Google Is Making;2019-10-22
AMZN;bloomberg;GM Talks With Amazon-Backed Electric Truckmaker May;2019-04-12
AAPL;wsj;Give Us iPhone 8 Hints!;2017-01-31
MSFT;reuters;GitLab gains developers after Microsoft buys rival GitHub;2018-06-05
AMZN;cnbc;Gift Guide: From Jeff Bezos to Elon Musk, buy what;2018-12-07
AAPL;nytimes;Giants Suspend Eli Apple After Teammate's 'Cancer';2017-12-27
AAPL;reuters;Giant screens across UK bring David Hockney iPad;2017-02-09
GOOG;wsj;Getty Joins EU's Google Complaint;2015-06-23
GOOG;theguardian;Getty Images files antitrust complaint against Google;2016-04-27
AAPL;nytimes;Getting Those Giant Video Clips Off Your iPhone;2018-01-25
MSFT;nytimes;Getting Microsoft Word to Call You by Your Real Name;2017-08-16
GOOG;nytimes;Getting Google Cards to Load Again;2017-05-15
TSLA;theguardian;Germany calls on Tesla to drop 'Autopilot' branding;2016-10-17
TSLA;bloomberg;German Tesla Drivers Told to Return $4650 Electric Subsidy;2018-07-18
AMZN;bloomberg;George Who? Jeff Bezos Is the New Face of Nespresso;2017-10-13
GOOG;theguardian;George Soros: Facebook and Google a menace to society;2018-01-25
TSLA;bloomberg;George Hotz Is Taking on Tesla by Himself;2015-12-16
GOOG;wsj;Genius Media Sues Google, Alleging Anticompetitive Use;2019-12-03
MSFT;theguardian;Gears of War developer tells games industry: we must fight;2016-03-04
TSLA;wsj;GE Power, in Need of a Lift, Chases Tesla and Siemens;2018-03-07
GOOG;wsj;GDPR Has Been a Boon for Google and Facebook;2019-06-17
AMZN;bloomberg;Gates Tops Bezos as World's Richest Person With Amazon;2019-11-15
MSFT;bloomberg;Gates Donates $1.5 Billion of Microsoft Stock, Stake Now 3%;2015-02-04
GOOGL;bloomberg;Gates Among Billionaires Backing Alphabet Energy Spinoff;2018-12-19
AMZN;bbc;Gandhi flip flops sold on Amazon cause anger in India;2017-01-15
GOOG;bloomberg;GameStop Slips to Lowest in 14 Years as Google;2019-03-20
AMZN;theguardian;Games and films become members-only as Amazon;2016-04-25
AAPL;cnbc;Game-changing tech expected from new high-end iPhone;2016-03-17
AAPL;theguardian;Game that tune: Apple snaps up Shazam for reported $400m;2017-12-11
AAPL;bbc;Game of Thrones: Now TV glitch hits Apple TV owners;2019-04-16
AMZN;bbc;Fury over India flag doormats for sale on Amazon;2017-01-11
AAPL;cnbc;Full text of Apple CEO Tim Cook's keynote in Brussels;2018-10-24
AAPL;cnbc;From the Newton to Lisa: Failed Apple products;2018-09-01
AAPL;theguardian;From the new iPhone to Mario on mobile: the key points;2016-09-07
TSLA;nytimes;From Tesla, a New Car Smell That Vegans Can Get Behind;2016-01-14
AMZN;theguardian;From Seattle to Luxembourg: how tax schemes shaped;2018-04-26
AAPL;wsj;From Music to Maps, How Apple's iPhone Changed Business;2017-06-23
AAPL;theguardian;From Macs to iPods and apps: how Apple revolutionised;2018-08-02
AAPL;theguardian;From iPad to glossy book: new hi-tech art by Hockney;2019-11-30
AMZN;cnbc;From dead mall to Amazon warehouse;2019-01-30
AMZN;theguardian;From click to chic: Amazon trials real-world fashion boutique;2018-10-28
AMZN;theguardian;From books to bullets: inside Amazon's push to 'defend';2019-01-31
AMZN;theguardian;From Amazon Echo to Oculus Touch: the best tech of 2016;2016-12-26
AAPL;bloomberg;Friday's iPhone X Pre-Orders Will Be Crucial for Apple;2017-10-26
GOOG;cnbc;French watchdog slaps Google with $57 million fine under;2019-01-21
GOOG;reuters;French finance minister rules out Google tax deal, more;2016-05-29
AAPL;nytimes;Freeing Lonely iPad Apps From Almost Empty Folders;2016-04-12
AAPL;nytimes;Freed From the iPhone, the Apple Watch Finds a Medical;2017-12-26
AMZN;bloomberg;Free Amazon Prime Same-Day Delivery Comes to 14 Cities;2015-05-28
MSFT;theguardian;France orders Microsoft to stop collecting excessive user data;2016-07-20
GOOG;reuters;France fines Google $57 million for European privacy rule;2019-01-21
AAPL;wsj;Foxconn's Profit Down 39% Amid iPhone Production Woes;2017-11-14
AAPL;wsj;Foxconn Worker Dies at iPhone Assembly Plant in China;2015-08-07
AAPL;bbc;Foxconn stops interns' illegal overtime at iPhone X factory;2017-11-22
AAPL;reuters;Foxconn says Apple, Dell join its bid for Toshiba chip;2017-06-12
AAPL;bbc;Four reasons that Apple shares have been falling;2018-11-20
GOOG;bloomberg;Four Dead After Crane Collapses at Google's Seattle;2019-04-27
MSFT;theguardian;Forza Motorsport 6 review – a return to form for Microsoft's;2015-09-14
MSFT;cnbc;Fortnite star Tyler 'Ninja' Blevins is moving from Twitch to;2019-08-01
AAPL;cnbc;Fortnite on iPhone: How will it make money?;2018-03-17
MSFT;cnbc;Former Windows head Myerson explains why Microsoft;2018-03-29
AMZN;cnbc;Former Walmart US CEO: Congress consider splitting up;2018-04-02
TSLA;theguardian;Former Tesla workers claim they were fired for using;2019-07-09
MSFT;wsj;Former Nokia CEO Elop Leaving Microsoft;2015-06-17
MSFT;cnbc;Former Microsoft Windows chief Terry Myerson joins;2018-10-23
MSFT;cnbc;Former Microsoft executive Qi Lu steps down as Baidu COO;2018-05-18
MSFT;nytimes;Former Microsoft Executive Nancy Tellem to Join Interlude;2015-04-22
MSFT;cnbc;Former Microsoft executive Chris Liddell named White;2018-03-19
MSFT;cnbc;Former Microsoft CEO Steve Ballmer sells entire stake in;2018-05-01
GOOG;cnbc;Former Google X exec Mo Gawdat's formula for happiness;2018-08-24
GOOG;theguardian;Former Google self-driving car engineer charged with theft;2019-08-27
GOOG;cnbc;Former Google employees apologize for sparking rage;2017-09-13
